name,province,district,county,type,lat,long,date
C.E.B.G. LOS POZOS,Herrera,Los Pozos,Los Pozos,FO,8.519654,-80.357353,4/9/2017
C.E.B.G. LUCIRIA DE PIMENTEL,Herrera,Los Pozos,Los Pozos,FO,7.787484,-80.64634,4/9/2017
Escuela El Piro,Herrera,Los Pozos,Los Pozos,FO,7.76453,-80.631082,2/8/2017
Escuela Rafael Quintero Villarreal,Herrera,Ocu,Llano Grande,FO,7.94233,-80.776712,17/07/2017
Biblioteca Jose Nuñez Roca,Herrera,Ocu,San Sebastián de Ocu,FO,7.948051,-80.774077,17/07/2017
Escuela Jose D. Carrizo No.1,Herrera,Ocu,San Sebastián de Ocu,FO,7.945862,-80.777654,17/07/2017
Escuela Jose D. Carrizo No.2,Herrera,Ocu,San Sebastián de Ocu,FO,7.947978,-80.779036,17/07/2017
Hospital Sergio Nuñez,Herrera,Ocu,San Sebastián de Ocu,HFC,7.94233,-80.776712,17/07/2017
Municipio Ocu,Herrera,Ocu,San Sebastián de Ocu,HFC,7.945498,-80.778398,17/07/2017
Terminal de Transporte de Ocu,Herrera,Ocu,San Sebastián de Ocu,FO,7.943709,-80.776484,17/07/2017
C. DE S. PARITA,Herrera,Parita,Parita,FO,7.999322,-80.516343,10/7/2017
Escuela Puerto Limón,Herrera,Parita,Parita,FO,7.995138,-80.513055,21/07/2017
Municipio Parita,Herrera,Parita,Parita,FO,7.995496,-80.517938,10/7/2017
Biblioteca Pública José Daniel Crespo,Herrera,Pese,Pese,FO,7.908554,-80.616146,19/07/2017
Colegio Secundario de Pese (Jose O. Huertas),Herrera,Pese,Pese,FO,7.909639,-80.613189,19/07/2017
Escuela Ildaura Vieto,Herrera,Pese,Pese,FO,7.904972,-80.615605,19/07/2017
Junta Comunal Pese,Herrera,Pese,Pese,FO,7.909306,-80.613522,19/07/2017
Escuela Melania Pascal de López,Herrera,Santa Maria,Chupampa,FO,8.076196,-80.776915,17/07/2017
Municipio Santa Maria,Herrera,Santa Maria,Santa Maria,FO,7.770861,-80.271772,17/07/2017
Area frente al INADEH Guarare,Los Santos,Guarare,Guarare,FO,7.821809,-80.287579,6/7/2017
Esc. Francisco Ignacio Castillero,Los Santos,Guarare,Guarare,FO,7.82394,-80.283634,6/7/2017
Esc. Primaria Juana Vernaza,Los Santos,Guarare,Guarare,FO,7.819464,-80.280459,6/7/2017
Museo Manuel F. Zárate,Los Santos,Guarare,Guarare,FO,7.825676,-80.277916,6/7/2017
Palacio Municipal de Guarare,Los Santos,Guarare,Guarare,FO,7.823622,-80.282367,6/7/2017
Parque Amalia Ortega (El Jobo),Los Santos,Guarare,Guarare,FO,7.816178,-80.281116,6/7/2017
Parque Viviana Pérez,Los Santos,Guarare,Guarare,FO,7.821599,-80.281328,6/7/2017
Policlínica de Guarare,Los Santos,Guarare,Guarare,FO,7.825676,-80.277916,6/7/2017
Avenida Central Las Tablas,Los Santos,Las Tablas,Las Tablas,FO,7.768383,-80.277194,21/07/2017
Centro de Salud Las Tablas,Los Santos,Las Tablas,Las Tablas,FO,7.769594,-80.277083,13/07/2017
Colegio Manuel Maria Tejada Roca,Los Santos,Las Tablas,Las Tablas,FO,7.768867,-80.273183,13/07/2017
Esc. Santa Isabel,Los Santos,Las Tablas,Las Tablas,HFC,7.755278,-80.262778,13/07/2017
Hospital Joaquin Pablo Franco Sayas,Los Santos,Las Tablas,Las Tablas,FO,7.787347,-80.272789,12/7/2017
Junta Comunal de las Palmitas,Los Santos,Las Tablas,Las Tablas,HFC,7.7675,-80.286389,12/7/2017
Museo Porras,Los Santos,Las Tablas,Las Tablas,FO,7.766472,-80.277723,13/07/2017
Parque Porras Las Tablas,Los Santos,Las Tablas,Las Tablas,FO,7.766472,-80.277723,6/9/2017
Primaria Claudio Vasquez,Los Santos,Las Tablas,Las Tablas,FO,7.77168,-80.269498,13/07/2017
Primaria-Presidente Porras,Los Santos,Las Tablas,Las Tablas,FO,7.764728,-80.276112,13/07/2017
Universidad Nacional de Panama,Los Santos,Las Tablas,Las Tablas,HFC,7.791719,-80.273964,12/7/2017
C. DE S. SANTO DOMINGO,Los Santos,Las Tablas,Santo Domingo,HFC,7.758687,-80.23759,21/07/2017
Esc. Melquiades Vásquez,Los Santos,Las Tablas,Santo Domingo,HFC,7.758687,-80.23759,21/07/2017
C.E.B.G. JAIME ALBA,Los Santos,Las Tablas,Vallerriquito,Satelital,7.63117,-80.344377,28/09/2017
Parque de Vallerriquito,Los Santos,Las Tablas,Vallerriquito,Satelital,7.622132,-80.317546,19/10/2017
Biblioteca Hector Conte,Los Santos,Los Santos,La Villa de Los Santos,FO,7.933778,-80.417639,5/7/2017
Cuartel de Bomberos La Villa De Los Santos,Los Santos,Los Santos,La Villa de Los Santos,FO,7.931139,-80.411667,4/7/2017
Escuela de Folklore Dora Perez de Zarate,Los Santos,Los Santos,La Villa de Los Santos,FO,7.937109,-80.41418,5/7/2017
Escuela Nicanor Villalaz,Los Santos,Los Santos,La Villa de Los Santos,FO,7.928944,-80.414556,4/7/2017
Hospital San Juan De Dios,Los Santos,Los Santos,La Villa de Los Santos,FO,7.937972,-80.412389,4/7/2017
Instituto Coronel Segundo Villarreal,Los Santos,Los Santos,La Villa de Los Santos,FO,7.930111,-80.415278,5/7/2017
Instituto Profesional y tecnico de azuero,Los Santos,Los Santos,La Villa de Los Santos,FO,7.927111,-80.4175,5/7/2017
Parque Rufina Alfaro,Los Santos,Los Santos,La Villa de Los Santos,FO,7.933472,-80.413167,4/7/2017
Terminal de Buses La Villa de los Santos,Los Santos,Los Santos,La Villa de Los Santos,FO,7.937273,-80.418304,4/7/2017
Universidad Tecnologica,Los Santos,Los Santos,La Villa de Los Santos,FO,7.927417,-80.416917,5/7/2017
Escuela Llano Largo,Los Santos,Los Santos,Llano Largo,FO,7.907143,-80.424104,21/07/2017
S. C. DE S. LLANO LARGO,Los Santos,Los Santos,Llano Largo,FO,7.907049,-80.424249,21/07/2017
Col. Rafael A. Moreno,Los Santos,Macaracas,Macaracas,FO,7.732509,-80.551049,20/07/2017
Esc. Rudecinda Rodríguez,Los Santos,Macaracas,Macaracas,HFC,7.737098,-80.549482,20/07/2017
Hospital Luis H. Moreno,Los Santos,Macaracas,Macaracas,FO,7.737304,-80.548631,20/07/2017
Municipio Macaracas,Los Santos,Macaracas,Macaracas,FO,7.732829,-80.551196,20/07/2017
Area frente a Correos Nacionales Pedasi,Los Santos,Pedasi,Pedasi,FO,7.531143,-80.026691,18/07/2017
Area frente al MIDA Pedasi,Los Santos,Pedasi,Pedasi,FO,7.533175,-80.026406,18/07/2017
Area frente al Organo Judicial Pedasi,Los Santos,Pedasi,Pedasi,FO,7.529961,-80.024484,18/07/2017
Biblioteca Publica Petra A.de Moscoso,Los Santos,Pedasi,Pedasi,FO,7.529406,-80.026017,20/07/2017
Cuartel de Bomberos Pedasi,Los Santos,Pedasi,Pedasi,FO,7.533369,-80.025263,18/07/2017
Instituto Plinio Ant. Moscoso,Los Santos,Pedasi,Pedasi,FO,7.532688,-80.027908,18/07/2017
Parque Central Pedasi,Los Santos,Pedasi,Pedasi,FO,7.534045,-80.026408,18/07/2017
Parque de Calle Arriba,Los Santos,Pedasi,Pedasi,FO,7.531553,-80.029243,18/07/2017
Parque de la Iglesia Santa Catalina,Los Santos,Pedasi,Pedasi,FO,7.529504,-80.026107,18/07/2017
Area frente al MIDA Pocri,Los Santos,Pocri,Pocri,FO,7.659684,-80.118583,18/07/2017
Escuela Ernestina Sucre Falcon,Los Santos,Pocri,Pocri,FO,7.661369,-80.121867,18/07/2017
Mercado Artesanal,Los Santos,Pocri,Pocri,FO,7.660706,-80.121498,18/07/2017
Palacio Municipal Pocri,Los Santos,Pocri,Pocri,FO,7.660125,-80.118292,18/07/2017
Parque Central de Pocri,Los Santos,Pocri,Pocri,FO,7.664148,-80.135533,18/07/2017
Esc. Bucaro,Los Santos,Tonosi,Tonosi,Satelital,7.348218,-80.353184,19/10/2017
Esc. Rosa Maria Angulo de Arce,Los Santos,Tonosi,Tonosi,FO,7.407309,-80.438582,1/8/2017
Municipio Tonosi (cabecera),Los Santos,Tonosi,Tonosi,FO,7.407821,-80.44065,1/8/2017
Alcaldía de Arraijan,Panama Oeste,Arraijan,Arraijan,FO,8.953626,-79.654202,25/07/2017
C.E. Las Colinas de Cáceres,Panama Oeste,Arraijan,Arraijan,FO,8.941358,-79.663267,18/10/2017
C.E. Valle del Sol,Panama Oeste,Arraijan,Arraijan,FO,8.927304,-79.63386,22/08/2017
CEBG Cerro Silvestre,Panama Oeste,Arraijan,Arraijan,FO,8.940059,-79.678145,28/08/2017
Centro de Salud Arraijan,Panama Oeste,Arraijan,Arraijan,FO,8.953333,-79.655868,23/08/2017
Cristóbal Adan de Urriola,Panama Oeste,Arraijan,Arraijan,FO,8.945118,-79.654069,25/07/2017
El Tecal,Panama Oeste,Arraijan,Arraijan,FO,8.901106,-79.71195,31/07/2017
Esc. Residencial Vacamonte,Panama Oeste,Arraijan,Arraijan,FO,8.915349,-79.699848,29/08/2017
Escuela Estela Maria Sierra,Panama Oeste,Arraijan,Arraijan,FO,8.941403,-79.639912,25/07/2017
Escuela primaria Guillermo Andreve,Panama Oeste,Arraijan,Arraijan,FO,8.948162,-79.655167,22/08/2017
IPT Fernando de Lesseps - Burunga,Panama Oeste,Arraijan,Arraijan,FO,8.95841,-79.654476,1/8/2017
La Polvareda,Panama Oeste,Arraijan,Arraijan,FO,8.942222,-79.644164,21/07/2017
Loma Bonita,Panama Oeste,Arraijan,Arraijan,FO,8.929484,-79.691729,31/07/2017
Lucas Barcenas - Burunga,Panama Oeste,Arraijan,Arraijan,FO,8.967088,-79.665384,20/07/2017
Roberto F. Chiari,Panama Oeste,Arraijan,Arraijan,FO,8.945118,-79.654069,4/8/2017
C.E. Fuente de Amor,Panama Oeste,Arraijan,Burunga,FO,8.976351,-79.672444,19/07/2017
C.E. Nva. Jerusalén,Panama Oeste,Arraijan,Burunga,FO,8.980359,-79.676915,20/07/2017
C.E.B.G. Reina T. de Araúz,Panama Oeste,Arraijan,Burunga,FO,8.955588,-79.675601,19/07/2017
C.E.B.G.Burunga,Panama Oeste,Arraijan,Burunga,FO,8.967128,-79.674373,19/07/2017
ESC. LLUVIA DE BENDICIONES,Panama Oeste,Arraijan,Burunga,FO,8.948056,-79.675833,28/08/2017
ESC. ONCE DE OCTUBRE,Panama Oeste,Arraijan,Burunga,FO,8.972613,-79.665121,20/07/2017
C. DE S. NVO.CHORRILLO,Panama Oeste,Arraijan,Cerro Silvestre,FO,8.934737,-79.713428,22/08/2017
C.E. La Playita,Panama Oeste,Arraijan,Cerro Silvestre,Radio,8.89415,-79.65552,18/10/2017
C.E. Monte Claro,Panama Oeste,Arraijan,Cerro Silvestre,FO,8.923912,-79.664702,2/8/2017
C.E.B.G. Cerro Silvestre,Panama Oeste,Arraijan,Cerro Silvestre,FO,8.947859,-79.678304,22/08/2017
C.E.B.G. BIQUE,Panama Oeste,Arraijan,Cerro Silvestre,PTP,8.914842,-79.672795,19/07/2017
Escuela Hogar San José de Malambo,Panama Oeste,Arraijan,Cerro Silvestre,FO,8.946519,-79.676916,24/07/2017
C.E. LEONIDAS DELGADO VARGAS,Panama Oeste,Arraijan,Juan Demóstenes Arosemena,FO,8.93767,-79.718078,20/07/2017
C.E.B.G. CERRO TIGRE,Panama Oeste,Arraijan,Juan Demóstenes Arosemena,HFC,8.936752,-79.708041,20/07/2017
Escuela Nuevo Arraijan,Panama Oeste,Arraijan,Juan Demóstenes Arosemena,FO,8.926257,-79.719173,2/8/2017
Junta Comunal Nuevo Arraijan,Panama Oeste,Arraijan,Juan Demóstenes Arosemena,FO,8.925608,-79.719585,1/8/2017
C.E Cosecha Amistad,Panama Oeste,Arraijan,Veracruz,FO,8.889467,-79.640608,27/07/2017
C.E. Veracruz,Panama Oeste,Arraijan,Veracruz,HFC,8.899756,-79.612028,29/08/2017
C.E.B.G. Veracruz,Panama Oeste,Arraijan,Veracruz,FO,8.890548,-79.62635,27/07/2017
Centro de Salud Veracruz,Panama Oeste,Arraijan,Veracruz,HFC,8.887553,-79.633623,31/07/2017
ESC. KOSKUNA,Panama Oeste,Arraijan,Veracruz,FO,8.897453,-79.615029,27/07/2017
Escuela Brisas del Chumical,Panama Oeste,Arraijan,Vista Alegre,FO,8.917232,-79.687013,31/07/2017
Junta Comunal de Vista Alegre,Panama Oeste,Arraijan,Vista Alegre,FO,8.926947,-79.707447,22/08/2017
Avenida Central Capira,Panama Oeste,Capira,Capira,FO,8.758186,-79.876977,23/08/2017
Centro de Salud Jose Pablo Garcia,Panama Oeste,Capira,Capira,FO,8.758478,-79.875227,1/8/2017
Concejo Municipal,Panama Oeste,Capira,Capira,FO,8.759441,-79.876277,26/07/2017
Escuela Federico Boyd,Panama Oeste,Capira,Capira,FO,8.757741,-79.877808,26/07/2017
I.P.T. Capira,Panama Oeste,Capira,Capira,HFC,8.766886,-79.863573,1/8/2017
MIDA Capira,Panama Oeste,Capira,Capira,FO,8.757419,-79.872761,26/07/2017
Parque Gilberto Brid,Panama Oeste,Capira,Capira,FO,8.755511,-79.878162,28/07/2017
Parque San Isidro Capira,Panama Oeste,Capira,Capira,FO,8.759149,-79.876496,28/07/2017
C. DE S. LIDICE (JUAN H. FLORES),Panama Oeste,Capira,Lídice,HFC,8.747206,-79.909833,26/07/2017
C.E. Lídice,Panama Oeste,Capira,Lídice,HFC,8.749967,-79.90738,1/8/2017
C.E. MAJARA,Panama Oeste,Capira,Lídice,Satelital,8.747389,-79.909937,19/10/2017
C.E. Sta. Cruz,Panama Oeste,Chame,Bejuco,HFC,8.631984,-79.881408,4/8/2017
CEBG Berta E. Fernandez,Panama Oeste,Chame,Bejuco,HFC,8.597797,-79.88825,4/8/2017
Centro Cultural de Chame y San Carlos,Panama Oeste,Chame,Bejuco,FO,8.603,-79.887583,21/08/2017
Junta comunal de Bejuco,Panama Oeste,Chame,Bejuco,FO,8.600444,-79.887861,21/08/2017
Alcaldía Chame,Panama Oeste,Chame,Chame,FO,8.578399,-79.884261,3/8/2017
Escuela Harmodio Arias Madrid,Panama Oeste,Chame,Chame,FO,8.582377,-79.885684,3/8/2017
Escuela Rafael Maduro,Panama Oeste,Chame,Chame,FO,8.576871,-79.882555,3/8/2017
Parque de Chame,Panama Oeste,Chame,Chame,FO,8.60279,-79.88767,21/08/2017
CEBG El Trapichito,Panama Oeste,La Chorrera,Barrio Balboa,PMP,8.88341,-79.800021,17/07/2017
Cuartel de Bomberos Barrio Balboa,Panama Oeste,La Chorrera,Barrio Balboa,FO,8.87798,-79.7799,17/07/2017
José Maria Barranco,Panama Oeste,La Chorrera,Barrio Balboa,FO,8.873416,-79.781042,17/07/2017
Tomás Martin Feuillet,Panama Oeste,La Chorrera,Barrio Balboa,FO,8.871408,-79.785663,17/07/2017
Centro de Salud Magalis Ruiz,Panama Oeste,La Chorrera,Barrio Colon,PMP,8.871424,-79.81176,17/07/2017
Colegio Moisés Castillo Ocaña,Panama Oeste,La Chorrera,Barrio Colon,FO,8.892165,-79.78116,17/07/2017
Corregiduria de Policia de Barrio Colon,Panama Oeste,La Chorrera,Barrio Colon,FO,8.88664,-79.78129,23/08/2017
Leopoldo Castillo G,Panama Oeste,La Chorrera,Barrio Colon,FO,8.877,-79.776508,17/07/2017
Municipio Barrio Colon,Panama Oeste,La Chorrera,Barrio Colon,FO,8.875319,-79.790314,18/07/2017
Parque Recreativo Barrio Colon,Panama Oeste,La Chorrera,Barrio Colon,FO,8.882457,-79.775039,18/07/2017
Plaza 10 de Noviembre,Panama Oeste,La Chorrera,Barrio Colon,FO,8.881391,-79.779402,18/07/2017
Primaria-Naciones Unidas,Panama Oeste,La Chorrera,Barrio Colon,FO,8.88789,-79.772842,18/07/2017
Primaria-Victoria D'Spinay,Panama Oeste,La Chorrera,Barrio Colon,FO,8.872579,-79.795921,18/07/2017
C.E. Potrero Grande,Panama Oeste,La Chorrera,El Coco,FO,8.879954,-79.821445,18/07/2017
Primaria-Escuela El Coco,Panama Oeste,La Chorrera,El Coco,FO,8.866721,-79.810238,18/07/2017
C.E. VIRGEN DE GUADALUPE,Panama Oeste,La Chorrera,Guadalupe,FO,8.856925,-79.823405,21/07/2017
C.E.B.G. EL NAZARENO,Panama Oeste,La Chorrera,Guadalupe,HFC,8.842706,-79.838384,19/07/2017
Escuela Primaria Zaira Nuñez,Panama Oeste,La Chorrera,Guadalupe,FO,8.862305,-79.809218,18/07/2017
IPT La Chorrera,Panama Oeste,La Chorrera,Guadalupe,FO,8.864499,-79.800852,23/08/2017
C.E. Victoriano Chacón,Panama Oeste,La Chorrera,Puerto Caimito,FO,8.868415,-79.715215,28/08/2017
Hogar Ciudad del Niño,Panama Oeste,La Chorrera,Puerto Caimito,FO,8.863421,-79.773344,18/10/2017
C. DE S. DE SAN CARLOS,Panama Oeste,San Carlos,San Carlos Borromeo,FO,8.473619,-79.958396,15/11/2017
C.E. Colon,Panama Oeste,San Carlos,San Carlos Borromeo,Satelital,8.49927,-79.971682,19/10/2017
Iglesia de San Carlos,Panama Oeste,San Carlos,San Carlos Borromeo,FO,8.472725,-79.958342,21/08/2017
Municipio San Carlos,Panama Oeste,San Carlos,San Carlos Borromeo,FO,8.473656,-79.960047,21/08/2017
C.E. Rodeo Viejo,Panama Oeste,San Carlos,San José,HFC,8.527328,-79.938682,3/8/2017
Escuela Manuel Amador Guerrero,Panama,Panama,El Chorrillo,PMP,8.950002,-79.542342,19/07/2017
Parroquia Santa Maria del Camino,Panama,Panama,Juan Díaz,PMP,9.046873,-79.434742,13/07/2017
Escuela de la Concepción,Panama,Panama,Juan Díaz,PMP,9.048828,-79.428902,23/05/2017
Plaza Bolívar,Panama,Panama,San Felipe,PMP,8.953378,-79.533315,20/07/2017
Iglesia Cristo Redentor,Panama,San Miguelito,Amelia Denis de Icaza,PMP,9.03825,-79.49892,10/7/2017
Centro de Salud Santa Ana,Panama,Panama,Santa Ana,PMP,8.953411,-79.541453,19/07/2017
Autoridad Marítima de Panama,Panama,Panama,San Felipe,PMP,8.958717,-79.536507,20/07/2017
Mercado El Cruce,Panama,Panama,Calidonia,PMP,8.962896,-79.540663,19/07/2017
Junta Comunal Belisario Frias,Panama,San Miguelito,Belisario Frías,FO,9.073269,-79.489936,18/07/2017
Junta Comunal Belisario Porras,Panama,San Miguelito,Omar Torrijos,FO,9.04927,-79.50034,10/7/2017
Escuela San Vicente,Chiriqui,Baru,Puerto Tomás Armuelles,FO,8.312534,-82.855827,25/07/2017
Escuela El Porvenir,Chiriqui,Bugaba,La Concepción,FO,8.528414,-82.622236,27/07/2017
Escuela Jose Luciano Lara,Chiriqui,Dolega,Los Algarrobos,HFC,8.49827,-82.425512,25/05/2017
Junta Comunal de Tijeras,Chiriqui,Boqueron,Tijeras,HFC,8.470926,-82.556616,1/6/2017
Tribunal Electoral,Chiriqui,David,San José de David,FO,8.430232,-82.425639,4/8/2017
Parque La Santita,Veraguas,Sona,Sona,FO,8.005833,-81.316517,5/9/2017
Policia Nacional de La Raya,Veraguas,Santiago,La Raya de Santa Maria,FO,8.168951,-80.824122,4/10/2017
Escuela Finca 66,Bocas del Toro,Changuinola,Changuinola,FO,9.446004,-82.517252,29/06/2017
Parque de Rambala,Bocas del Toro,Chiriqui Grande,Rambala,FO,8.917832,-82.185001,3/8/2017
Biblioteca La Arena,Herrera,Chitre,La Arena,HFC,7.97099,-80.462313,21/07/2017
Bomberos Isla Colon,Bocas del Toro,Bocas del Toro,Bocas del Toro,FO,9.203042,-82.142238,23/11/2017
Escuela Sergio Perez Delgado,Herrera,Chitre,San Miguel de Monagrillo,FO,7.980422,-80.43497,2/10/2017
Hospital Rural Inabaguinya,Comarca Kuna Yala,Comarca Kuna Yala,Tubualá,Satelital,8.942488,-77.753169,7/8/2017
Centro de Salud San Martin,Panama,Panama,San Martín,Satelital,9.388906,-79.253586,7/8/2017
Escuela Basica Corozal,Comarca Embera,Cemaco,Cirilo Guaynora,Satelital,8.1202,-77.354799,7/8/2017
Palacio Municipal,Los Santos,Los Santos,La Villa de Los Santos,FO,7.937535,-80.413931,5/7/2017
CEBG Nievecita,Bocas del Toro,Changuinola,Las Tablas,FO,9.543161,-82.739405,19/12/2017
Agencia de Caja de Seguro Social,Los Santos,Las Tablas,Las Tablas,FO,7.771134,-80.2765,3/10/2017
CENTRO DE SALUD POCRI,Cocle,Aguadulce,Pocri,FO,8.257696,-80.551332,17/10/2017
Policlínica San Juan,Cocle,Nata,Nata,FO,8.341578,-80.520792,18/10/2017
Centro de Salud Chitre,Herrera,Chitre,Chitre,FO,7.966375,-80.417757,2/10/2017
Museo El Caño,Cocle,Nata,El Caño,FO,8.415958,-80.507897,17/10/2017
CEBG Los Canelos,Herrera,Santa Maria,Los Canelos,FO,8.123967,-80.70013,6/10/2017
Palacio Municipal Pablo Jaén,Los Santos,Pedasi,Pedasi,FO,7.531189,-80.026786,18/07/2017
Corregiduría de Bejuco,Panama Oeste,Chame,Bejuco,FO,8.600444,-79.887861,21/08/2017
CEBG ANA POLO TAPIA,Cocle,Aguadulce,San Juan Bautista de Aguadulce,FO,8.239217,-80.554117,26/07/2017
Junta Comunal de Chitre,Herrera,Chitre,Llano Bonito,PMP,7.962089,-80.428809,2/10/2017
Centro de Bellas Artes,Chiriqui,David,San José de David,PMP,8.420175,-82.432376,29/11/2017
Municipio de Penonome,Cocle,Penonome,Penonome,FO,8.519744,-80.360112,20/10/2017
Mercado del Valle de Anton,Cocle,Anton,El Valle,FO,8.604555,-80.131213,20/11/2017
Centro Educativo Guillermo Endara,Panama Oeste,La Chorrera,Playa Leona,FO,8.8613,-79.7845,16/11/2017
Policía Nacional Rio de Jesus,Veraguas,Rio de Jesus,La Ermita de Rio de Jesus,PTP,7.984337,-81.162657,23/11/2017
Escuela Ollas Abajo,Panama Oeste,Capira,Las Ollas Arriba,FO,8.837369,-79.894854,15/11/2017
CEBG Llano Grande,Cocle,Anton,Cabuya,Satelital,8.639545,-80.440154,23/10/2017
CEBG José Nadal Silva,Cocle,La Pintada,La Pintada,HFC,8.592207,-80.447082,20/10/2017
Escuela Embarcadero de Cascajal,Cocle,La Pintada,Llano Grande,Satelital,8.717434,-80.495024,12/12/2017
Parque de la Iglesia de San Francisco,Panama Oeste,La Chorrera,Barrio Colon,FO,8.882648,-79.779967,16/11/2017
Escuela La Nueva Arenosa,Panama Oeste,Capira,La Trinidad,FO,8.86978,-79.996216,6/12/2017
CEBG Villa Carmen (MINA),Cocle,Penonome,Toabré,Satelital,8.804006,-80.553435,20/10/2017
Flor de Anis,Comarca Ngobe Bugle,Nole Duima,Hato Chamí,Satelital,8.42078,-81.76531,27/11/2017
CEBG Llano Tugrí,Comarca Ngobe Bugle,Muna,Peña Blanca,FO,8.473886,-82.567273,20/12/2017
Municipio de Münä,Comarca Ngobe Bugle,Muna,Chichica,Satelital,8.224507,-81.394459,22/09/2017
Cuerpo de Bomberos Juan Antonio Guizado,Panama,Panama,Santa Ana,PTP,8.952366,-79.540302,13/12/2017
Cuartel de Bomberos Cmdte. Julio Salas,Colon,Colon,Sabanitas,PMP,9.346583,-79.806414,12/12/2017
Escuela Nuevo Paraiso,Colon,Colon,Salamanca,Satelital,9.268906,-79.634604,14/12/2017
Centro de Salud Patricia Duncan,Colon,Colon,Barrio Norte,PMP,9.362822,-79.905277,27/12/2017
CEBG Los Algarrobos Arriba,Chiriqui,Dolega,Los Algarrobos,FO,8.518233,-82.425716,20/12/2017
SENAFRONT Progreso,Chiriqui,Baru,Progreso,FO,8.450238,-82.83633,20/09/2018
CEBG Quebrada Cayuco,Comarca Ngobe Bugle,Kankintu,Samboa,Satelital,8.803352,-82.061283,30/01/2018
Escuela Primaria Gatuncillo,Colon,Colon,Buena Vista,FO,9.251661,-79.646313,3/8/2017
Autoridad Nacional para la Innovación Gubernamental,Panama,Panama,Bella Vista,FO,8.987219,-79.515535,2/8/2018
Instituto Fermín Naudeau,Panama,Panama,Bella Vista,PMP,8.98017,-79.527942,7/6/2018
Centro de Salud Las Margaritas,Panama,Chepo,Las Margaritas,HFC,9.189239,-79.086157,8/6/2018
Primer Ciclo Louis Martin,Panama,San Miguelito,Amelia Denis de Icaza,FO,9.0429,-79.500662,7/6/2018
Escuela Elizabeth Flores de Herrera,Cocle,Anton,Río Hato,FO,8.438494,-80.159859,11/9/2018
Escuela Peñas Blancas,Panama,Panama,Chilibre,Satelital,9.279246,-79.570249,18/09/2018
BOMBEROS DE Ocu,Herrera,Ocu,San Sebastián de Ocu,FO,7.944821,-80.777428,20/09/2018
Centro de Salud de Las Minas,Herrera,Las Minas,Las Minas,FO,7.799564,-80.747481,18/09/2018
Centro de Salud de Santa Maria,Herrera,Santa Maria,Santa Maria,FO,8.115537,-80.661457,17/09/2018
INADEH Chitre,Herrera,Chitre,Chitre,FO,7.956161,-80.424022,17/09/2018
MINSA - CAPSI de Pese,Herrera,Pese,Pese,FO,7.914292,-80.608949,18/09/2018
MINSA - CAPSI Ocu,Herrera,Ocu,San Sebastián de Ocu,FO,7.954816,-80.781619,18/09/2018
HOSPITAL DE CHIRIQUI GRANDE,Bocas del Toro,Chiriqui Grande,Rambala,FO,8.930188,-82.182191,18/09/2018
CAPSI de Dolega,Chiriqui,Dolega,Los Anastacios,FO,8.547539,-82.421272,19/09/2018
Centro de Salud de Boquete,Chiriqui,Boquete,Bajo Boquete,FO,8.776281,-82.431202,18/09/2018
Parque Central del Distrito de Remedios,Chiriqui,Remedios,Remedios,FO,8.225588,-81.830911,17/09/2018
BANCO DE DESARROLLO AGROPECUARIO DE Nata,Cocle,Nata,Nata,FO,8.332801,-80.516264,11/9/2018
Hospital Materno Infantil El Valle,Cocle,Anton,Anton,FO,8.401114,-80.271198,11/9/2018
Centro de Salud El Espino,Panama Oeste,La Chorrera,Santa Rita,FO,8.839783,-79.848394,4/9/2018
Centro de Salud Nuevo Arraijan Artemio Jaén,Panama Oeste,Arraijan,Vista Alegre,FO,8.925692,-79.719484,6/9/2018
Centro de Salud Rosa Tazón,Panama Oeste,Chame,Chame,FO,8.577259,-79.878545,4/9/2018
COLEGIO PEDRO PABLO SANCHEZ #2,Panama Oeste,La Chorrera,Barrio Balboa,FO,8.869783,-79.785245,6/9/2018
Policlínica Dr. Blas Gómez Chetro,Panama Oeste,Arraijan,Arraijan,FO,8.953544,-79.656153,6/9/2018
ULAPS San José,Panama Oeste,San Carlos,San José,FO,8.535257,-79.924524,4/9/2018
ULAPS Vista Alegre ,Panama Oeste,Arraijan,Vista Alegre,FO,8.925157,-79.699285,6/9/2018
CAPSI La Mata,Veraguas,Santiago,Carlos Santana Ávila,FO,7.717774,-80.250304,24/09/2018
Centro de Salud de San Francisco,Veraguas,San Francisco,San Francisco de la Montaña,FO,8.240975,-80.973012,24/09/2018
Parque de Rio de Jesus,Veraguas,Rio de Jesus,La Ermita de Rio de Jesus,PMP,7.983391,-81.160504,25/09/2018
Municipio de Rio de Jesus,Veraguas,Rio de Jesus,La Ermita de Rio de Jesus,PMP,7.983326,-81.160744,25/09/2018
Escuela Mamitupu,Comarca Kuna Yala,Comarca Kuna Yala,Ailigandí,Satelital,9.19146,-77.9729,24/10/2018
Escuela San Ignacio de Tupile,Comarca Kuna Yala,Comarca Kuna Yala,Ailigandí,Satelital,9.2946,-78.15451,24/10/2018
Centro Regional Universitario Colon,Colon,Colon,Cristóbal,FO,9.342004,-79.895505,31/07/2018
Escuela Simon Urbina,Colon,Colon,Cristóbal,FO,9.339007,-79.89167,31/07/2018
IFARHU Colon,Colon,Colon,Cristóbal,FO,9.340062,-79.875243,16/08/2018
Policlinica Hugo Spadafora,Colon,Colon,Cristóbal Este,FO,9.351419,-79.858422,31/07/2018
